code,name,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_rate,agency_buy,agency_netbuy
A005930,samsung,KOSPI,20100129,14120,14600,14000,14120,668315,9527000000,65288000,921866000000,26.489999771118164,183645,10143445
A005930,samsung,KOSPI,20100201,14120,14400,14000,14360,373640,5299000000,65288000,937535000000,26.6299991607666,-34330,10109115
A005930,samsung,KOSPI,20100202,14520,14600,14340,14560,582560,8480000000,65288000,950593000000,26.809999465942383,113865,10222980
A005930,samsung,KOSPI,20100203,14720,14760,14040,14440,811220,11631000000,65288000,942758000000,26.690000534057617,-39370,3087120
A005930,samsung,KOSPI,20100204,14380,14380,13920,14000,542250,7613000000,65288000,914032000000,26.6299991607666,-98895,2988225
A005930,samsung,KOSPI,20100205,13420,13560,13240,13560,607545,8136000000,65288000,885305000000,26.469999313354492,101500,10186215
A005930,samsung,KOSPI,20100208,13500,13520,13280,13300,315915,4220000000,65288000,868330000000,26.559999465942383,-34245,10151970
A005930,samsung,KOSPI,20100209,13220,13460,13220,13420,410885,5482000000,65288000,876164000000,26.81999969482422,-55825,2999655
A005930,samsung,KOSPI,20100210,13440,13940,13440,13840,566680,7785000000,65288000,903585000000,27.219999313354492,-153025,9943120
A005930,samsung,KOSPI,20100211,13920,14360,13920,14300,552580,7848000000,65288000,933618000000,27.420000076293945,57240,10000360
A005930,samsung,KOSPI,20100212,14520,14700,14160,14380,726240,10442000000,65453000,941214000000,27.84000015258789,-200560,2703310
A005930,samsung,KOSPI,20100216,14220,14500,14100,14360,219965,3151000000,65453000,939905000000,27.8799991607666,12875,9812675
A005930,samsung,KOSPI,20100217,14520,14580,14300,14580,324515,4690000000,65453000,954304000000,27.989999771118164,49445,2765630
A005930,samsung,KOSPI,20100218,14580,14780,14240,14500,249955,3622000000,65453000,949068000000,28.040000915527344,-36400,9825720
A005930,samsung,KOSPI,20100219,14380,14580,14140,14160,147940,2106000000,65453000,926814000000,28.020000457763672,30265,2759495
A005930,samsung,KOSPI,20100222,14280,14360,14180,14320,142775,2036000000,65453000,937286000000,28.049999237060547,-1735,2757760
A005930,samsung,KOSPI,20100223,14360,14700,14220,14560,272600,3962000000,65453000,952995000000,28.170000076293945,23140,2780900
A005930,samsung,KOSPI,20100224,14540,14540,14240,14360,185425,2662000000,65453000,939905000000,28.149999618530273,-635,2780265
A005930,samsung,KOSPI,20100225,14480,14500,13960,14160,262520,3720000000,65453000,926814000000,28.15999984741211,-10960,9865795
A005930,samsung,KOSPI,20100226,14140,14180,13860,14060,183300,2563000000,65453000,920269000000,28.1299991607666,-11125,9854670
A005930,samsung,KOSPI,20100302,14100,14280,13640,14020,380125,5270000000,65453000,917651000000,27.959999084472656,59745,9914415
A005930,samsung,KOSPI,20100303,14120,14160,13860,13940,296260,4144000000,65453000,912414000000,27.899999618530273,-10010,2807915
A005930,samsung,KOSPI,20100304,13860,14000,13540,13560,494515,6750000000,65453000,887542000000,27.68000030517578,-70830,9833575
A005930,samsung,KOSPI,20100305,13660,13760,13560,13760,335565,4592000000,65453000,900633000000,27.610000610351562,47020,9880595
A005930,samsung,KOSPI,20100308,13760,13860,13620,13760,385450,5277000000,65453000,900633000000,27.56999969482422,-64775,9815820
A005930,samsung,KOSPI,20100309,13700,13740,13400,13440,627140,8451000000,65453000,879688000000,27.510000228881836,-162295,9653525
A005930,samsung,KOSPI,20100310,13520,13720,13440,13680,254060,3464000000,65453000,895397000000,27.530000686645508,99100,9752625
A005930,samsung,KOSPI,20100311,13700,13900,13620,13760,505360,6951000000,65453000,900633000000,27.700000762939453,-109110,9643515
A005930,samsung,KOSPI,20100312,13700,13800,13500,13540,298455,4046000000,65453000,886233000000,27.770000457763672,-130995,9512520
A005930,samsung,KOSPI,20100315,13520,13660,13400,13500,177845,2396000000,65604000,885654000000,27.690000534057617,-21765,9490755
A005930,samsung,KOSPI,20100316,13560,13560,13380,13400,140975,1895000000,65604000,879093000000,27.709999084472656,-41010,2353255
A005930,samsung,KOSPI,20100317,13520,13920,13520,13740,1031365,14184000000,65604000,901398000000,28.010000228881836,-144920,9304825
A005930,samsung,KOSPI,20100318,13620,13820,13600,13820,244710,3359000000,65604000,906647000000,28.030000686645508,31300,9336125
A005930,samsung,KOSPI,20100319,13820,13900,13660,13740,437360,6006000000,65604000,901398000000,28.110000610351562,-71700,9264425
A005930,samsung,KOSPI,20100322,13780,13980,13580,13800,389315,5349000000,65604000,905335000000,28.25,16970,9281395
A005930,samsung,KOSPI,20100323,13900,13900,13600,13680,404855,5545000000,65604000,897462000000,28.3799991607666,-139800,9141595
A005930,samsung,KOSPI,20100324,13760,13860,13640,13700,456840,6274000000,65604000,898774000000,28.739999771118164,-194170,8947425
A005930,samsung,KOSPI,20100325,13720,13860,13620,13760,515385,7087000000,65604000,902711000000,29.030000686645508,-98735,8848690
A005930,samsung,KOSPI,20100326,13840,13840,13640,13660,265150,3631000000,65604000,896150000000,29.190000534057617,-97740,1654460
A005930,samsung,KOSPI,20100329,13580,13680,13480,13580,402605,5461000000,65604000,890902000000,29.479999542236328,-106030,1548430
A005930,samsung,KOSPI,20100330,13660,13660,13360,13660,523380,7067000000,65604000,896150000000,29.34000015258789,122115,1670545
A005930,samsung,KOSPI,20100331,13720,13720,13300,13480,431715,5804000000,65604000,884341000000,29.290000915527344,-45180,1625365
A005930,samsung,KOSPI,20100401,13420,13800,13180,13720,1274150,17215000000,65604000,900086000000,29.209999084472656,50935,8772790
A005930,samsung,KOSPI,20100402,13740,13900,13560,13900,457350,6291000000,65604000,911895000000,29.190000534057617,108970,8881760
A005930,samsung,KOSPI,20100405,13860,13960,13740,13820,1888935,25319000000,65604000,906647000000,31.309999465942383,-1454180,331090
A005930,samsung,KOSPI,20100406,13800,14080,13600,13740,426935,5889000000,65604000,901398000000,31.100000381469727,104900,7532480
A005930,samsung,KOSPI,20100407,13800,13800,13500,13600,604325,8231000000,65604000,892214000000,31.260000228881836,-74515,7457965
A005930,samsung,KOSPI,20100408,13540,13600,13220,13220,1283505,17015000000,65604000,867284000000,31.889999389648438,-634840,6823125
A005930,samsung,KOSPI,20100409,13300,13380,13100,13300,484400,6404000000,65604000,872533000000,31.739999771118164,42970,6866095
A005930,samsung,KOSPI,20100412,13280,13280,12980,13140,494590,6467000000,65604000,862036000000,31.56999969482422,-11375,6854720
A005930,samsung,KOSPI,20100413,13140,13140,12860,13100,549890,7145000000,65604000,859412000000,31.5,52905,-188865
A005930,samsung,KOSPI,20100414,13100,13400,13040,13400,484185,6391000000,65604000,879093000000,31.329999923706055,254660,7162285
A005930,samsung,KOSPI,20100415,13400,13700,13220,13700,426335,5729000000,65649000,899391000000,31.270000457763672,135265,7297550
A005930,samsung,KOSPI,20100416,13600,13660,13380,13660,387755,5258000000,65649000,896765000000,31.1200008392334,196880,7494430
A005930,samsung,KOSPI,20100419,13480,13760,13440,13700,675250,9236000000,65649000,899391000000,31.1200008392334,173290,7667720
A005930,samsung,KOSPI,20100420,13700,13800,13620,13800,292880,4033000000,65649000,905956000000,31.270000457763672,6655,577885
A005930,samsung,KOSPI,20100421,13860,13900,13700,13800,408750,5639000000,65649000,905956000000,31.110000610351562,126610,704495
A005930,samsung,KOSPI,20100422,13860,13860,13660,13800,211275,2903000000,65649000,905956000000,31.18000030517578,25910,730405
A005930,samsung,KOSPI,20100423,13840,13860,13740,13780,188245,2594000000,65649000,904643000000,31.290000915527344,-5880,7821015
A005930,samsung,KOSPI,20100426,13820,13940,13660,13800,284155,3915000000,65649000,905956000000,31.239999771118164,20350,744875
A005930,samsung,KOSPI,20100427,13720,13880,13520,13800,449945,6156000000,65649000,905956000000,31.260000228881836,-20170,7821195
A005930,samsung,KOSPI,20100428,13540,13640,13400,13640,521300,7055000000,65649000,895452000000,31.31999969482422,-132430,592275
A005930,samsung,KOSPI,20100429,13600,13600,13360,13600,292365,3944000000,65649000,892826000000,31.3700008392334,29135,7717900
A005930,samsung,KOSPI,20100430,13500,13640,13260,13320,561620,7491000000,65649000,874444000000,31.34000015258789,-165005,456405
A005930,samsung,KOSPI,20100503,13420,13900,13380,13800,2545285,35021000000,65649000,905956000000,31.030000686645508,-73725,382680
A005930,samsung,KOSPI,20100504,14340,15120,14220,15060,5094815,74186000000,65649000,988673000000,30.209999084472656,408760,7887930
A005930,samsung,KOSPI,20100506,14800,15640,14780,15280,1949345,29653000000,65649000,1003116000000,30.200000762939453,68985,860425
A005930,samsung,KOSPI,20100507,14960,16040,14780,15900,1832185,28394000000,65649000,1043819000000,30.770000457763672,-57450,7899465
A005930,samsung,KOSPI,20100510,15900,15960,15420,15660,1859430,28974000000,65649000,1028063000000,30.610000610351562,-154770,648205
A005930,samsung,KOSPI,20100511,15660,16140,15220,15500,1375625,21487000000,65649000,1017559000000,30.790000915527344,-44210,603995
A005930,samsung,KOSPI,20100512,15640,16240,15200,16240,1507550,23844000000,65649000,1066139000000,30.790000915527344,104950,708945
A005930,samsung,KOSPI,20100513,16340,16800,16340,16500,4899560,80898000000,65649000,1083208000000,31.690000534057617,-259545,7545890
A005930,samsung,KOSPI,20100514,16500,16660,16100,16200,1089720,17752000000,65771000,1065490000000,31.34000015258789,9980,459380
A005930,samsung,KOSPI,20100517,15860,16400,15760,16200,762985,12207000000,65771000,1065490000000,31.559999465942383,-10930,7544940
A005930,samsung,KOSPI,20100518,16440,16680,15840,16280,1306025,21039000000,65771000,1070751000000,31.5,-38615,409835
A005930,samsung,KOSPI,20100519,16000,16380,15880,16240,910730,14669000000,65771000,1068121000000,31.719999313354492,-17115,392720
A005930,samsung,KOSPI,20100520,16100,16240,15780,16060,750445,11959000000,65771000,1056282000000,31.8799991607666,31100,423820
A005930,samsung,KOSPI,20100524,15960,16000,15400,15940,594605,9371000000,65771000,1048389000000,32.029998779296875,-31985,7488325
A005930,samsung,KOSPI,20100525,15680,15860,14980,15780,807220,12504000000,65771000,1037866000000,32.27000045776367,-79445,312390
A005930,samsung,KOSPI,20100526,15660,15820,15380,15640,593695,9235000000,65771000,1028658000000,32.189998626708984,10575,322965
A005930,samsung,KOSPI,20100527,15600,15800,15040,15120,1262835,19216000000,65771000,994457000000,31.93000030517578,-130050,7289405
A005930,samsung,KOSPI,20100528,15140,15380,14380,14660,2028680,29849000000,65771000,964202000000,31.850000381469727,-183015,9900
A005930,samsung,KOSPI,20100531,14900,15720,14860,15720,2163370,33239000000,65771000,1033920000000,32.02000045776367,135720,7242110
A005930,samsung,KOSPI,20100601,15880,16000,15380,15560,987655,15359000000,65771000,1023396000000,32.189998626708984,-180930,7061180
A005930,samsung,KOSPI,20100603,15800,16240,15500,15700,1225970,19399000000,65771000,1032604000000,32.33000183105469,-304145,6757035
A005930,samsung,KOSPI,20100604,15700,15740,15360,15640,1027105,15921000000,65771000,1028658000000,32.459999084472656,33620,-305835
A005930,samsung,KOSPI,20100607,15220,15700,15040,15640,686175,10571000000,65771000,1028658000000,32.52000045776367,40545,-265290
A005930,samsung,KOSPI,20100608,15660,16800,15460,16700,1401980,23096000000,65771000,1098375000000,32.9900016784668,-46490,-311780
A005930,samsung,KOSPI,20100609,16880,17520,16540,16860,1797995,30568000000,65771000,1108899000000,34.220001220703125,-585285,-897065
A005930,samsung,KOSPI,20100610,17000,17020,16420,16940,875905,14617000000,65771000,1114160000000,34.18000030517578,-26875,-923940
A005930,samsung,KOSPI,20100611,17040,17040,16240,16640,1745290,29030000000,65771000,1094429000000,33.97999954223633,27215,-896725
A005930,samsung,KOSPI,20100614,16640,17140,16420,17100,1452350,24409000000,65771000,1124684000000,34.310001373291016,-315170,-1211895
A005930,samsung,KOSPI,20100615,17120,17340,16780,17000,1584710,26834000000,65771000,1118107000000,34.939998626708984,-285245,-1497140
A005930,samsung,KOSPI,20100616,17080,17260,16880,16980,1454930,24741000000,66103000,1122428000000,35.5,-452380,5146970
A005930,samsung,KOSPI,20100617,17080,17080,16580,16880,914025,15351000000,66103000,1115818000000,35.84000015258789,-234575,4912395
A005930,samsung,KOSPI,20100618,16840,17080,16800,17000,727080,12305000000,66103000,1123751000000,36.0,-100060,4812335
A005930,samsung,KOSPI,20100621,17120,17440,16880,17260,1041975,17920000000,66103000,1140937000000,36.119998931884766,37745,4850080
A005930,samsung,KOSPI,20100622,17140,17420,17140,17320,491575,8495000000,66103000,1144903000000,36.040000915527344,76155,4926235
A005930,samsung,KOSPI,20100623,17240,17300,16680,16820,888690,14997000000,66103000,1111852000000,35.630001068115234,158885,5085120
A005930,samsung,KOSPI,20100624,16880,16960,16720,16740,576540,9701000000,66103000,1106564000000,35.880001068115234,-83715,5001405
A005930,samsung,KOSPI,20100625,16720,17100,16640,16940,454980,7708000000,66103000,1119784000000,35.900001525878906,118340,-1976745
A005930,samsung,KOSPI,20100628,16820,17140,16820,17060,352375,6000000000,66103000,1127717000000,35.95000076293945,35065,5154810
A005930,samsung,KOSPI,20100629,17020,17180,16540,16780,404430,6814000000,66103000,1109208000000,35.9900016784668,32200,-1909480
A005930,samsung,KOSPI,20100630,16560,16980,16540,16920,372170,6244000000,66103000,1118462000000,36.029998779296875,96760,-1812720
A005930,samsung,KOSPI,20100701,16720,16920,16180,16400,542815,8923000000,66103000,1084089000000,36.060001373291016,-530,5283240
A005930,samsung,KOSPI,20100702,16340,16520,15960,15960,604545,9759000000,66103000,1055003000000,36.22999954223633,-141735,5141505
A005930,samsung,KOSPI,20100705,16240,16700,16000,16620,415615,6857000000,66103000,1098631000000,36.279998779296875,129885,5271390
A005930,samsung,KOSPI,20100706,16600,16800,16520,16660,346435,5765000000,66103000,1101275000000,36.2400016784668,15700,5287090
A005930,samsung,KOSPI,20100707,16800,16820,16500,16500,327240,5446000000,66103000,1090699000000,36.25,44045,5331135
A005930,samsung,KOSPI,20100708,16700,16800,16540,16540,197725,3297000000,66103000,1093343000000,36.29999923706055,-27440,5303695
A005930,samsung,KOSPI,20100709,16740,16780,16400,16780,262965,4385000000,66103000,1109208000000,36.29999923706055,46610,5350305
A005930,samsung,KOSPI,20100712,16980,17000,16820,16900,274790,4650000000,66103000,1117140000000,36.349998474121094,11645,-1734540
A005930,samsung,KOSPI,20100713,17000,17000,16700,16760,405165,6801000000,66103000,1107886000000,36.4900016784668,-72035,-1806575
A005930,samsung,KOSPI,20100714,16760,16880,16440,16560,853270,14197000000,66103000,1094665000000,36.7400016784668,-235130,5054785
A005930,samsung,KOSPI,20100715,16480,16660,16480,16540,931400,15331000000,66103000,1093343000000,36.97999954223633,-166165,4888620
A005930,samsung,KOSPI,20100716,16640,16700,16360,16500,441575,7303000000,66417000,1095880000000,36.95000076293945,-76140,4812480
A005930,samsung,KOSPI,20100719,16180,16500,16180,16280,260855,4266000000,66417000,1081268000000,37.040000915527344,-40770,4771710
A005930,samsung,KOSPI,20100720,16400,16920,16380,16700,536820,8992000000,66417000,1109163000000,37.279998779296875,8755,4780465
A005930,samsung,KOSPI,20100721,16840,16900,16600,16900,416720,6999000000,66417000,1122447000000,37.369998931884766,58030,4838495
A005930,samsung,KOSPI,20100722,17000,17200,16840,17000,939530,15965000000,66417000,1129089000000,37.72999954223633,-103135,-2361130
A005930,samsung,KOSPI,20100723,17260,17320,17000,17140,479410,8209000000,66417000,1138387000000,37.83000183105469,31510,-2329620
A005930,samsung,KOSPI,20100726,17020,17320,17020,17100,422770,7248000000,66417000,1135730000000,37.65999984741211,182665,-2146955
A005930,samsung,KOSPI,20100727,17180,17260,17000,17000,412520,7061000000,66417000,1129089000000,37.72999954223633,76535,5026070
A005930,samsung,KOSPI,20100728,17160,17160,16780,16780,230570,3906000000,66417000,1114477000000,37.66999816894531,18645,5044715
A005930,samsung,KOSPI,20100729,16780,16900,16440,16760,349575,5831000000,66417000,1113148000000,37.7400016784668,-37625,-2089400
A005930,samsung,KOSPI,20100730,16900,17140,16760,17000,351285,5954000000,66417000,1129089000000,37.86000061035156,-8310,4998780
A005930,samsung,KOSPI,20100802,16980,17240,16960,17200,306185,5248000000,66417000,1142372000000,37.97999954223633,-39250,-2136960
A005930,samsung,KOSPI,20100803,17320,17420,16000,16000,1319145,21846000000,66417000,1062672000000,37.9900016784668,-428415,-2565375
A005930,samsung,KOSPI,20100804,16160,16300,15460,15800,1781620,28170000000,66417000,1049388000000,37.779998779296875,-186605,4344510
A005930,samsung,KOSPI,20100805,15900,16040,15760,15820,446140,7082000000,66417000,1050716000000,37.66999816894531,96100,-2655880
A005930,samsung,KOSPI,20100806,15920,15920,15580,15660,394635,6181000000,66417000,1040090000000,37.439998626708984,31200,-2624680
A005930,samsung,KOSPI,20100809,15620,15820,15020,15040,1196520,18296000000,66417000,998911000000,37.220001220703125,-397305,-3021985
A005930,samsung,KOSPI,20100810,15140,15200,14800,14980,1067905,15972000000,66417000,994926000000,36.88999938964844,-77030,-3099015
A005930,samsung,KOSPI,20100811,15000,15120,14560,14560,843375,12450000000,66417000,967031000000,36.599998474121094,184735,4182210
A005930,samsung,KOSPI,20100812,14400,14820,14300,14600,518465,7605000000,66417000,969688000000,36.38999938964844,135905,4318115
A005930,samsung,KOSPI,20100813,14700,14780,14560,14660,519405,7609000000,66503000,974933000000,36.060001373291016,51180,-2727195
A005930,samsung,KOSPI,20100816,14660,14900,14620,14760,614015,9064000000,66503000,981584000000,35.70000076293945,212200,4581495
A005930,samsung,KOSPI,20100817,14860,15180,14840,14980,1017140,15245000000,66503000,996214000000,35.5099983215332,117680,4699175
A005930,samsung,KOSPI,20100818,15000,15040,14340,14560,1161680,16958000000,66503000,968283000000,35.0,94870,4794045
A005930,samsung,KOSPI,20100819,14560,14840,14560,14760,990115,14630000000,66503000,981584000000,35.119998931884766,-20035,4774010
A005930,samsung,KOSPI,20100820,14760,14920,14620,14620,567205,8383000000,66503000,972273000000,34.959999084472656,17555,-2304925
A005930,samsung,KOSPI,20100823,14660,14840,14440,14620,333935,4900000000,66503000,972273000000,34.900001525878906,22180,4813745
A005930,samsung,KOSPI,20100824,14640,14660,13680,13680,1243755,17426000000,66503000,909761000000,34.54999923706055,-349175,4464570
A005930,samsung,KOSPI,20100825,13680,14100,13520,13800,657815,9123000000,66503000,917741000000,34.84000015258789,2110,-2629810
A005930,samsung,KOSPI,20100826,14020,14500,14020,14300,1641890,23535000000,66503000,950992000000,34.93000030517578,372435,-2257375
A005930,samsung,KOSPI,20100827,14320,14560,14280,14300,685000,9868000000,66503000,950992000000,34.7599983215332,332230,-1925145
A005930,samsung,KOSPI,20100830,14460,14560,14040,14280,386710,5515000000,66503000,949662000000,34.619998931884766,34820,-1890325
A005930,samsung,KOSPI,20100831,14140,14240,13800,14060,762460,10682000000,66503000,935032000000,34.279998779296875,164615,5370780
A005930,samsung,KOSPI,20100901,14060,14520,14040,14440,528090,7572000000,66503000,960303000000,34.0,173530,-1552180
A005930,samsung,KOSPI,20100902,14600,14600,14100,14400,879435,12588000000,66503000,957643000000,33.369998931884766,219380,5763690
A005930,samsung,KOSPI,20100903,14580,14680,14260,14300,589245,8497000000,66503000,950992000000,33.130001068115234,38775,-1294025
A005930,samsung,KOSPI,20100906,14400,14440,14060,14140,565460,8000000000,66503000,940352000000,32.810001373291016,-10,5802455
A005930,samsung,KOSPI,20100907,14140,14280,13760,13960,957425,13364000000,66503000,928381000000,32.41999816894531,-17555,5784900
A005930,samsung,KOSPI,20100908,14000,14040,13680,13960,1211010,16743000000,66503000,928381000000,32.06999969482422,-154735,-1466325
A005930,samsung,KOSPI,20100909,14080,14200,13660,13760,790950,10974000000,66503000,915081000000,31.770000457763672,-131920,5498245
A005930,samsung,KOSPI,20100910,13820,13980,13600,13980,983250,13524000000,66503000,929711000000,31.520000457763672,44190,5542435
A005930,samsung,KOSPI,20100913,14220,14340,14040,14300,1206910,17122000000,66503000,950992000000,31.25,386500,5928935
A005930,samsung,KOSPI,20100914,14480,14980,14420,14960,3223035,47642000000,66508000,994959000000,30.93000030517578,843330,6772265
A005930,samsung,KOSPI,20100915,15000,15060,14700,14940,1575175,23396000000,66508000,993629000000,30.34000015258789,164570,-159655
A005930,samsung,KOSPI,20100916,14980,15000,14660,14700,583085,8612000000,66508000,977667000000,30.15999984741211,1725,6938560
A005930,samsung,KOSPI,20100917,14700,14920,14440,14920,783335,11543000000,66508000,992299000000,30.290000915527344,12770,6951330
A005930,samsung,KOSPI,20100920,15000,15100,14720,14900,407295,6059000000,66508000,990969000000,30.309999465942383,8110,6959440
A005930,samsung,KOSPI,20100924,14800,15080,14680,15040,616720,9167000000,66508000,1000280000000,30.31999969482422,109810,7069250
A005930,samsung,KOSPI,20100927,15080,15140,14860,15120,646440,9696000000,66508000,1005600000000,30.260000228881836,186925,7256175
A005930,samsung,KOSPI,20100928,15300,15580,15080,15100,1120395,17170000000,66508000,1004270000000,29.90999984741211,142310,7398485
A005930,samsung,KOSPI,20100929,15180,15680,15160,15400,1792620,27741000000,66508000,1024223000000,29.43000030517578,829390,1131385
A005930,samsung,KOSPI,20100930,15440,15800,15440,15760,1582360,24796000000,66508000,1048166000000,29.139999389648438,287805,1419190
A005930,samsung,KOSPI,20101001,15760,15920,15540,15720,1111970,17483000000,66508000,1045505000000,28.479999542236328,496790,1915980
A005930,samsung,KOSPI,20101004,15860,15860,15200,15220,845285,13130000000,66508000,1012251000000,28.34000015258789,2785,9015255
A005930,samsung,KOSPI,20101005,15300,15940,15240,15940,1351160,21115000000,66508000,1060137000000,28.90999984741211,-136865,1781900
A005930,samsung,KOSPI,20101006,16020,16480,15780,16380,1641340,26520000000,66508000,1089401000000,30.139999389648438,-325495,1456405
A005930,samsung,KOSPI,20101007,16260,16420,16200,16400,1045310,17085000000,66508000,1090731000000,30.940000534057617,-434745,8118150
A005930,samsung,KOSPI,20101008,16260,16460,16120,16220,544640,8854000000,66508000,1078759000000,31.030000686645508,5545,8123695
A005930,samsung,KOSPI,20101011,16300,16440,16120,16260,458265,7493000000,66508000,1081420000000,31.049999237060547,140600,8264295
A005930,samsung,KOSPI,20101012,16400,16700,16120,16400,1744390,28627000000,66508000,1090731000000,32.349998474121094,-746965,420840
A005930,samsung,KOSPI,20101013,16340,16500,16160,16480,341455,5583000000,66532000,1096447000000,32.29999923706055,108085,7625415
A005930,samsung,KOSPI,20101014,16480,16480,15860,16220,673435,10849000000,66532000,1079149000000,32.220001220703125,-57190,471735
A005930,samsung,KOSPI,20101015,16200,16240,15760,16080,620830,9886000000,66532000,1069834000000,32.2400016784668,-77185,7491040
A005930,samsung,KOSPI,20101018,16300,16420,16100,16100,490145,7973000000,66532000,1071165000000,32.2400016784668,117860,512410
A005930,samsung,KOSPI,20101019,16260,16340,16040,16180,412405,6687000000,66532000,1076487000000,32.31999969482422,-54730,457680
A005930,samsung,KOSPI,20101020,15920,16300,15860,16280,353080,5680000000,66532000,1083140000000,32.310001373291016,40115,497795
A005930,samsung,KOSPI,20101021,16340,16340,15940,16080,222700,3572000000,66532000,1069834000000,32.290000915527344,-8680,7585605
A005930,samsung,KOSPI,20101022,16060,16120,15800,15800,328395,5234000000,66532000,1051205000000,32.34000015258789,-37965,7547640
A005930,samsung,KOSPI,20101025,15980,16060,15720,16060,293605,4672000000,66532000,1068503000000,32.29999923706055,99495,7647135
A005930,samsung,KOSPI,20101026,16060,16060,15600,15660,450060,7105000000,66532000,1041891000000,32.31999969482422,-199625,351020
A005930,samsung,KOSPI,20101027,15840,15840,15300,15740,776270,12041000000,66532000,1047213000000,32.2400016784668,-42385,7405125
A005930,samsung,KOSPI,20101028,15620,15760,15460,15660,229675,3580000000,66532000,1041891000000,32.310001373291016,-1955,306680
A005930,samsung,KOSPI,20101029,15720,15800,15400,15700,401835,6261000000,66532000,1044552000000,32.439998626708984,-13920,7389250
A005930,samsung,KOSPI,20101101,15760,16280,15680,16260,592500,9491000000,66532000,1081810000000,32.689998626708984,117610,410370
A005930,samsung,KOSPI,20101102,16580,16900,16280,16360,1282700,21271000000,66532000,1088463000000,33.09000015258789,24290,434660
A005930,samsung,KOSPI,20101103,16620,16840,16500,16540,1843565,30686000000,66532000,1100439000000,33.77000045776367,-246905,7284245
A005930,samsung,KOSPI,20101104,16540,16680,16300,16620,571845,9433000000,66532000,1105761000000,33.91999816894531,-58855,128900
A005930,samsung,KOSPI,20101105,16600,16620,16200,16240,595345,9717000000,66532000,1080479000000,34.029998779296875,-64155,7161235
A005930,samsung,KOSPI,20101108,16400,16440,16140,16180,264515,4309000000,66532000,1076487000000,34.130001068115234,-17495,7143740
A005930,samsung,KOSPI,20101109,16040,16220,16000,16080,345745,5572000000,66532000,1069834000000,34.04999923706055,94890,7238630
A005930,samsung,KOSPI,20101110,16160,16340,16040,16040,278320,4505000000,66532000,1067173000000,34.189998626708984,-72005,70135
A005930,samsung,KOSPI,20101111,16060,16120,15640,15660,735810,11590000000,66532000,1041891000000,34.18000030517578,-253100,-182965
A005930,samsung,KOSPI,20101112,15800,15800,15100,15640,641210,9879000000,66532000,1040560000000,34.20000076293945,-79880,-262845
A005930,samsung,KOSPI,20101115,15520,15580,15260,15580,456795,7045000000,66635000,1038173000000,34.13999938964844,-42435,-305280
A005930,samsung,KOSPI,20101116,15420,15560,15120,15180,415580,6329000000,66635000,1011519000000,34.2400016784668,-187990,-493270
A005930,samsung,KOSPI,20101117,14820,15260,14800,14880,516065,7733000000,66635000,991528000000,34.310001373291016,-222320,6380900
A005930,samsung,KOSPI,20101118,15100,15720,15040,15720,645270,9908000000,66635000,1047502000000,34.650001525878906,13660,-701930
A005930,samsung,KOSPI,20101119,15740,15760,15520,15660,292705,4574000000,66635000,1043504000000,34.77000045776367,21800,-680130
A005930,samsung,KOSPI,20101122,16180,16200,15640,15800,1611130,25395000000,66635000,1052833000000,35.31999969482422,-639325,-1319455
A005930,samsung,KOSPI,20101123,15920,16000,15580,15940,472085,7471000000,66635000,1062161000000,35.61000061035156,-18545,5758490
A005930,samsung,KOSPI,20101124,15300,16000,15300,16000,910615,14269000000,66635000,1066160000000,35.4900016784668,182280,5940770
A005930,samsung,KOSPI,20101125,16020,16020,15680,15900,383195,6073000000,66635000,1059496000000,35.4900016784668,32415,5973185
A005930,samsung,KOSPI,20101126,15800,15860,15080,15080,429225,6617000000,66635000,1004855000000,35.459999084472656,-147185,-1270490
A005930,samsung,KOSPI,20101129,15200,15340,14900,14960,425405,6407000000,66635000,996859000000,35.5,-67000,5759000
A005930,samsung,KOSPI,20101130,15000,15300,14820,15300,761470,11427000000,66635000,1019515000000,35.5,13145,5772145
A005930,samsung,KOSPI,20101201,15220,15300,14860,15260,987060,14837000000,66635000,1016850000000,35.56999969482422,-119180,5652965
A005930,samsung,KOSPI,20101202,15320,15360,15120,15120,275415,4194000000,66635000,1007521000000,35.56999969482422,-30425,-1473950
A005930,samsung,KOSPI,20101203,15200,15300,14960,15140,304615,4597000000,66635000,1008853000000,35.58000183105469,945,-1473005
A005930,samsung,KOSPI,20101206,15140,15240,14840,14940,475350,7099000000,66635000,995526000000,35.619998931884766,-159225,-1632230
A005930,samsung,KOSPI,20101207,14940,15100,14860,15100,341165,5107000000,66635000,1006188000000,35.470001220703125,74880,5539140
A005930,samsung,KOSPI,20101208,15100,15120,14920,15000,181475,2721000000,66635000,999525000000,35.470001220703125,14615,-1542735
A005930,samsung,KOSPI,20101209,15140,15260,14960,15260,427115,6446000000,66635000,1016850000000,35.66999816894531,-47770,-1590505
A005930,samsung,KOSPI,20101210,15180,15300,15020,15260,439890,6664000000,66635000,1016850000000,35.709999084472656,-62160,5443825
A005930,samsung,KOSPI,20101213,15280,15360,15180,15300,279700,4281000000,66635000,1019515000000,35.77000045776367,-9235,-1661900
A005930,samsung,KOSPI,20101214,15320,15560,15300,15460,412480,6361000000,66635000,1030177000000,35.84000015258789,98320,-1563580
A005930,samsung,KOSPI,20101215,15400,15580,15320,15540,276200,4263000000,66682000,1036238000000,35.97999954223633,-48080,-1611660
